ID,Category,Subcategory,Shade_Name,Hex_Code,Recommended_Surface,Mood_And_Description
SHADE-0519,Most Searched: Exterior of House,"Charcoal, Slate, Concrete & Greys",Charcoal Concrete,#5E5D59,"Trims, Doors, Accents","Charcoal, Slate, Concrete & Greys tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0520,Most Searched: Exterior of House,"Charcoal, Slate, Concrete & Greys",Basalt Horizon,#6D6277,"Trims, Doors, Accents","Charcoal, Slate, Concrete & Greys tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0521,Most Searched: Exterior of House,"Charcoal, Slate, Concrete & Greys",Carbon Flannel,#61735F,"Trims, Doors, Accents","Charcoal, Slate, Concrete & Greys tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0522,Most Searched: Exterior of House,"Charcoal, Slate, Concrete & Greys",Steel Shadow,#686C6D,"Trims, Doors, Accents","Charcoal, Slate, Concrete & Greys tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0523,Most Searched: Exterior of House,"Charcoal, Slate, Concrete & Greys",Granite Dust,#4D555A,"Trims, Doors, Accents","Charcoal, Slate, Concrete & Greys tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0524,Most Searched: Exterior of House,"Charcoal, Slate, Concrete & Greys",Dark Basalt Trim,#5B6A76,"Trims, Doors, Accents","Charcoal, Slate, Concrete & Greys tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0525,Most Searched: Exterior of House,"Charcoal, Slate, Concrete & Greys",Night Slate,#6A6F71,"Trims, Doors, Accents","Charcoal, Slate, Concrete & Greys tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0526,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Olive Bark,#484B4C,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0527,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Deep Forest Green,#3E5F5B,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0528,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Moss Peak,#396951,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0529,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Bronze Trim,#315D41,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0530,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Weathered Teak,#4D6456,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0531,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Coffee Bean,#3F4F5D,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0532,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Espresso Trim,#315D41,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0533,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Timberland Green,#484B4C,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0534,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Black Walnut Exterior,#426540,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0535,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Dark Chestnut,#446844,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0536,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Deep Spruceland,#2F5A3D,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0537,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Mountain Pine,#4A4E50,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0538,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Wet Earth Brown,#4E5458,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0539,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Smoked Bark,#37664D,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0540,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Burnt Hickory,#40623C,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0541,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Spanish Moss Exterior,#2F5A3D,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0542,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Evergreen Fog,#50575C,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0543,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Black Forest,#356349,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0544,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Muddy Cypress,#3A5953,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0545,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Deep Truffle,#495E4E,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0546,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Cottage Green,#4D6456,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0547,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Lodge Cedar,#315D41,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0548,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Dark Juniper,#40623C,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0549,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Cedar Shingle,#484B4C,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0550,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Weathered Oak,#4B6152,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0551,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Balsam Fir,#3D4C59,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0552,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Highland Moss,#3F4F5D,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0553,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Smoked Chestnut,#315D41,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0554,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Deep Redwood,#315D41,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0555,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Mountain Fern,#2E473B,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0556,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Dark Mahogany,#4D6456,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0557,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Rich Umber,#3E5F5B,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0558,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Conifer Green,#2F5A3D,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0559,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Mossy Boulder,#464848,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0560,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Pine Ridge,#315D41,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0561,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Forest Canopy,#315D41,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0562,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Weathered Cypress,#356349,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0563,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Charcoal Brown,#40623C,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0564,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Burnished Teak,#475B4A,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0565,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Dark Alder,#4C5154,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0566,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Woodsman Green,#2E473B,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0567,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Spruce Bark,#475B4A,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0568,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Dark Elm,#435542,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0569,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Rustic Chestnut,#495E4E,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0570,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Wilderness Pine,#2F5A3D,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0571,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Dark Sycamore,#4F675A,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0572,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Chestnut Bark,#4E5458,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0573,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Evergreen Shadow,#3C5C57,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0574,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Highland Pine,#336045,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0575,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Dark Willow,#396951,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0576,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Deep Juniper Trim,#38564F,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0577,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Smoked Timber,#41523E,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0578,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Tuscan Cypress,#2F5A3D,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0579,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Dark Cedar,#475B4A,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0580,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Alpine Spruce,#41523E,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0581,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Burnt Bronze Trim,#345047,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0582,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Black Spruce,#41523E,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0583,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Woodland Shadow,#2F5A3D,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
SHADE-0584,Most Searched: Exterior of House,"Forest Greens, Rich Woods & Trims",Timber Bark,#3F4F5D,"Trim, Shutters & Roof Lines","Forest Greens, Rich Woods & Trims tone curated for optimal interior/exterior depth and light reflectance."
